PERMNO,date,COMNAM,PRC,VOL,RET,SHROUT,sprtrn
10107,20080429,MICROSOFT CORP,28.64000,84441818,-0.012073,9313293,-0.003889
10107,20080430,MICROSOFT CORP,28.52000,74748115,-0.004190,9313293,-0.003846
10107,20080501,MICROSOFT CORP,29.40000,71699754,0.030856,9313293,0.017141
10107,20080502,MICROSOFT CORP,29.24000,66013233,-0.005442,9313293,0.003236
10107,20080505,MICROSOFT CORP,29.08000,119665617,-0.005472,9313293,-0.004534
10107,20080506,MICROSOFT CORP,29.70000,93581520,0.021321,9313293,0.007652
10107,20080507,MICROSOFT CORP,29.21000,88773731,-0.016498,9313293,-0.018114
10107,20080508,MICROSOFT CORP,29.27000,69590391,0.002054,9313293,0.003669
10107,20080509,MICROSOFT CORP,29.39000,51619799,0.004100,9313293,-0.006725
10107,20080512,MICROSOFT CORP,29.99000,64287468,0.020415,9313293,0.011021
10107,20080513,MICROSOFT CORP,29.78000,70934643,-0.003334,9313293,-0.000385
10107,20080514,MICROSOFT CORP,29.93000,70016878,0.005037,9313293,0.004006
10107,20080515,MICROSOFT CORP,30.45010,53363755,0.017377,9313293,0.010585
10107,20080516,MICROSOFT CORP,29.99000,81542244,-0.015110,9313293,0.001250
10107,20080519,MICROSOFT CORP,29.46000,59626096,-0.017673,9313293,0.000898
10107,20080520,MICROSOFT CORP,28.76000,75767531,-0.023761,9313293,-0.009274
10107,20080521,MICROSOFT CORP,28.25000,60125021,-0.017733,9313293,-0.016053
10107,20080522,MICROSOFT CORP,28.47000,52210261,0.007788,9313293,0.002617
10107,20080523,MICROSOFT CORP,28.05000,48911380,-0.014752,9313293,-0.013210
10107,20080527,MICROSOFT CORP,28.44000,47305614,0.013904,9313293,0.006846
10107,20080528,MICROSOFT CORP,28.18000,52292318,-0.009142,9313293,0.003963
10107,20080529,MICROSOFT CORP,28.31000,47699107,0.004613,9313293,0.005335
10107,20080530,MICROSOFT CORP,28.32000,63400611,0.000353,9313293,0.001516
10107,20080602,MICROSOFT CORP,27.80000,77039959,-0.018362,9313293,-0.010504
10107,20080603,MICROSOFT CORP,27.31000,91650569,-0.017626,9313293,-0.005788
10107,20080604,MICROSOFT CORP,27.54000,79612583,0.008422,9313293,-0.000327
10107,20080605,MICROSOFT CORP,28.30000,76063353,0.027596,9313293,0.019496
10107,20080606,MICROSOFT CORP,27.49000,78606224,-0.028622,9313293,-0.030889
10107,20080609,MICROSOFT CORP,27.71000,66787262,0.008003,9313293,0.000794
10107,20080610,MICROSOFT CORP,27.89000,77433857,0.006496,9313293,-0.002438
10107,20080611,MICROSOFT CORP,27.12000,59331780,-0.027608,9313293,-0.016894
10107,20080612,MICROSOFT CORP,28.24000,113996301,0.041298,9313293,0.003280
10107,20080613,MICROSOFT CORP,29.07000,131987236,0.029391,9313293,0.015046
10107,20080616,MICROSOFT CORP,28.93000,74725259,-0.004816,9313293,0.000081
10107,20080617,MICROSOFT CORP,28.80000,44606939,-0.004494,9313293,-0.006771
10107,20080618,MICROSOFT CORP,28.46000,49724129,-0.011806,9313293,-0.009712
10107,20080619,MICROSOFT CORP,28.93000,62048194,0.016514,9313293,0.003752
10107,20080620,MICROSOFT CORP,28.23000,96168092,-0.024196,9313293,-0.018543
10107,20080623,MICROSOFT CORP,27.97000,57154959,-0.009210,9313293,0.000053
10107,20080624,MICROSOFT CORP,27.73000,65225496,-0.008581,9313293,-0.002815
10107,20080625,MICROSOFT CORP,28.35000,64285144,0.022358,9313293,0.005843
10107,20080626,MICROSOFT CORP,27.75000,67049413,-0.021164,9313293,-0.029365
10107,20080627,MICROSOFT CORP,27.63000,73468224,-0.004324,9313293,-0.003717
10107,20080630,MICROSOFT CORP,27.51000,57836460,-0.004343,9151000,0.001267
10107,20080701,MICROSOFT CORP,26.87000,99838087,-0.023264,9151000,0.003836
10107,20080702,MICROSOFT CORP,25.88000,84165554,-0.036844,9151000,-0.018204
10107,20080703,MICROSOFT CORP,25.98000,36946293,0.003864,9151000,0.001094
10107,20080707,MICROSOFT CORP,26.03000,71083066,0.001925,9151000,-0.008385
10107,20080708,MICROSOFT CORP,25.85000,65470546,-0.006915,9151000,0.017080
10107,20080709,MICROSOFT CORP,25.23000,54403758,-0.023985,9151000,-0.022776
10107,20080710,MICROSOFT CORP,25.45000,57837382,0.008720,9151000,0.006990
10107,20080711,MICROSOFT CORP,25.25000,71832125,-0.007859,9151000,-0.011090
10107,20080714,MICROSOFT CORP,25.15000,51219139,-0.003960,9151000,-0.009028
10107,20080715,MICROSOFT CORP,26.15000,92719916,0.039761,9151000,-0.010901
10107,20080716,MICROSOFT CORP,27.26000,84468384,0.042447,9151000,0.025064
10107,20080717,MICROSOFT CORP,27.52000,96533103,0.009538,9151000,0.012013
10107,20080718,MICROSOFT CORP,25.86000,150276921,-0.060320,9151000,0.000286
10107,20080721,MICROSOFT CORP,25.64000,77575545,-0.008507,9151000,-0.000539
10107,20080722,MICROSOFT CORP,25.80000,88657164,0.006240,9151000,0.013492
10107,20080723,MICROSOFT CORP,26.43000,79777641,0.024419,9151000,0.004064
10107,20080724,MICROSOFT CORP,25.44000,81092722,-0.037457,9151000,-0.023125
10107,20080725,MICROSOFT CORP,26.16000,58689900,0.028302,9151000,0.004168
10107,20080728,MICROSOFT CORP,25.50000,60466068,-0.025229,9130293,-0.018597
10107,20080729,MICROSOFT CORP,26.11000,66598548,0.023922,9130293,0.023356
10107,20080730,MICROSOFT CORP,26.23000,51980016,0.004596,9130293,0.016672
10107,20080731,MICROSOFT CORP,25.72000,60464856,-0.019443,9130293,-0.013144
10107,20080801,MICROSOFT CORP,25.44000,82733534,-0.010886,9130293,-0.005578
10107,20080804,MICROSOFT CORP,25.28000,60593189,-0.006289,9130293,-0.008966
10107,20080805,MICROSOFT CORP,26.21000,84305010,0.036788,9130293,0.028719
10107,20080806,MICROSOFT CORP,27.02000,95571186,0.030904,9130293,0.003354
10107,20080807,MICROSOFT CORP,27.39000,82566119,0.013694,9130293,-0.017934
10107,20080808,MICROSOFT CORP,28.13000,80817844,0.027017,9130293,0.023893
10107,20080811,MICROSOFT CORP,27.90000,68750329,-0.008176,9130293,0.006943
10107,20080812,MICROSOFT CORP,28.12000,62838223,0.007885,9130293,-0.012051
10107,20080813,MICROSOFT CORP,27.91000,51168957,-0.007468,9130293,-0.002916
10107,20080814,MICROSOFT CORP,27.91000,49733756,0.000000,9130293,0.005522
10107,20080815,MICROSOFT CORP,27.81000,47268995,-0.003583,9130293,0.004076
10107,20080818,MICROSOFT CORP,27.69000,39078114,-0.004315,9130293,-0.015098
10107,20080819,MICROSOFT CORP,27.32000,40346549,-0.009390,9130293,-0.009315
10107,20080820,MICROSOFT CORP,27.29000,41544580,-0.001098,9130293,0.006197
10107,20080821,MICROSOFT CORP,27.18000,43622359,-0.004031,9130293,0.002495
10107,20080822,MICROSOFT CORP,27.84000,47930392,0.024283,9130293,0.011333
10107,20080825,MICROSOFT CORP,27.66000,51395730,-0.006466,9130293,-0.019625
10107,20080826,MICROSOFT CORP,27.27000,44800788,-0.014100,9130293,0.003686
10107,20080827,MICROSOFT CORP,27.56000,34108597,0.010634,9130293,0.007983
10107,20080828,MICROSOFT CORP,27.94000,48380695,0.013788,9130293,0.014840
10107,20080829,MICROSOFT CORP,27.29000,50753881,-0.023264,9130293,-0.013724
10107,20080902,MICROSOFT CORP,27.10000,66282393,-0.006962,9130293,-0.004093
10107,20080903,MICROSOFT CORP,26.90000,57420303,-0.007380,9130293,-0.002035
10107,20080904,MICROSOFT CORP,26.35000,66934001,-0.020446,9130293,-0.029922
10107,20080905,MICROSOFT CORP,25.65000,82309328,-0.026565,9055479,0.004431
10107,20080908,MICROSOFT CORP,26.12000,62110930,0.018324,9055479,0.020510
10107,20080909,MICROSOFT CORP,26.10000,85735163,-0.000766,9055479,-0.034138
10107,20080910,MICROSOFT CORP,26.44000,75064901,0.013027,9055479,0.006149
10107,20080911,MICROSOFT CORP,27.34000,72914650,0.034039,9055479,0.013806
10107,20080912,MICROSOFT CORP,27.62000,75639994,0.010241,9055479,0.002122
10107,20080915,MICROSOFT CORP,26.82000,82353954,-0.028965,9055479,-0.047136
10107,20080916,MICROSOFT CORP,25.99000,112747878,-0.030947,9055479,0.017515
10107,20080917,MICROSOFT CORP,24.57000,106989958,-0.054636,9055479,-0.047133
10107,20080918,MICROSOFT CORP,25.26000,131925878,0.028083,9055479,0.043342
10107,20080919,MICROSOFT CORP,25.16000,135073291,-0.003959,9055479,0.040257
10107,20080922,MICROSOFT CORP,25.40000,105207700,0.009539,9055479,-0.038237
10107,20080923,MICROSOFT CORP,25.44000,92247395,0.001575,9055479,-0.015633
10107,20080924,MICROSOFT CORP,25.72000,80256288,0.011006,9055479,-0.001978
10107,20080925,MICROSOFT CORP,26.61000,96206117,0.034603,9055479,0.019656
10107,20080926,MICROSOFT CORP,27.40000,100944280,0.029688,9055479,0.003167
10107,20080929,MICROSOFT CORP,25.01000,134384346,-0.087226,9055479,-0.087897
10107,20080930,MICROSOFT CORP,26.69000,107216347,0.067173,8977000,0.054203
10107,20081001,MICROSOFT CORP,26.48000,88987441,-0.007868,8977000,-0.004544
10107,20081002,MICROSOFT CORP,26.25000,94029287,-0.008686,8977000,-0.040291
10107,20081003,MICROSOFT CORP,26.32000,116068447,0.002667,8977000,-0.013506
10107,20081006,MICROSOFT CORP,24.91000,146408927,-0.053571,8977000,-0.038518
10107,20081007,MICROSOFT CORP,23.23000,145968545,-0.067443,8977000,-0.057395
10107,20081008,MICROSOFT CORP,23.01000,171856716,-0.009470,8977000,-0.011333
10107,20081009,MICROSOFT CORP,22.30000,131968450,-0.030856,8977000,-0.076167
10107,20081010,MICROSOFT CORP,21.50000,228491350,-0.035874,8977000,-0.011759
10107,20081013,MICROSOFT CORP,25.50000,144973141,0.186047,8977000,0.115800
10107,20081014,MICROSOFT CORP,24.10000,165683724,-0.054902,8977000,-0.005322
10107,20081015,MICROSOFT CORP,22.66000,113280181,-0.059751,8977000,-0.090350
10107,20081016,MICROSOFT CORP,24.19000,161162823,0.067520,8977000,0.042507
10107,20081017,MICROSOFT CORP,23.93000,133676089,-0.010748,8977000,-0.006213
10107,20081020,MICROSOFT CORP,24.72000,93487172,0.033013,8895573,0.047685
10107,20081021,MICROSOFT CORP,23.36000,100385538,-0.055016,8895573,-0.030800
10107,20081022,MICROSOFT CORP,21.53000,147839092,-0.078339,8895573,-0.061013
10107,20081023,MICROSOFT CORP,22.32000,154775677,0.036693,8895573,0.012634
10107,20081024,MICROSOFT CORP,21.96000,153214148,-0.016129,8895573,-0.034511
10107,20081027,MICROSOFT CORP,21.18000,117722353,-0.035519,8895573,-0.031764
10107,20081028,MICROSOFT CORP,23.10000,134068365,0.090652,8895573,0.107890
10107,20081029,MICROSOFT CORP,23.00000,111763461,-0.004329,8895573,-0.011079
10107,20081030,MICROSOFT CORP,22.63000,95324169,-0.016087,8895573,0.025804
10107,20081031,MICROSOFT CORP,22.33000,93063602,-0.013257,8895573,0.015365
10107,20081103,MICROSOFT CORP,22.62000,61947313,0.012987,8895573,-0.002529
10107,20081104,MICROSOFT CORP,23.53000,72194471,0.040230,8895573,0.040826
10107,20081105,MICROSOFT CORP,22.08000,81216444,-0.061623,8895573,-0.052677
10107,20081106,MICROSOFT CORP,20.88000,95593786,-0.054348,8895573,-0.050264
10107,20081107,MICROSOFT CORP,21.50000,71231361,0.029694,8895573,0.028855
10107,20081110,MICROSOFT CORP,21.30000,67607799,-0.009302,8895573,-0.012653
10107,20081111,MICROSOFT CORP,21.20000,78034124,-0.004695,8895573,-0.022041
10107,20081112,MICROSOFT CORP,20.30000,90159844,-0.042453,8895573,-0.051894
10107,20081113,MICROSOFT CORP,21.25000,148503100,0.046798,8895573,0.069213
10107,20081114,MICROSOFT CORP,20.06000,96626994,-0.056000,8895573,-0.041699
10107,20081117,MICROSOFT CORP,19.32000,97297206,-0.036889,8895573,-0.025810
10107,20081118,MICROSOFT CORP,19.62000,108984798,0.022257,8895573,0.009838
10107,20081119,MICROSOFT CORP,18.29000,103048823,-0.067788,8895573,-0.061156
10107,20081120,MICROSOFT CORP,17.53000,139535108,-0.041553,8895573,-0.067123
10107,20081121,MICROSOFT CORP,19.68000,157245554,0.122647,8895573,0.063248
10107,20081124,MICROSOFT CORP,20.69000,125299097,0.051321,8895573,0.064723
10107,20081125,MICROSOFT CORP,19.99000,92971983,-0.033833,8895573,0.006551
10107,20081126,MICROSOFT CORP,20.49000,79684538,0.025013,8895573,0.035328
10107,20081128,MICROSOFT CORP,20.22000,31377114,-0.013177,8895573,0.009643
10107,20081201,MICROSOFT CORP,18.61000,79873774,-0.079624,8895573,-0.089295
10107,20081202,MICROSOFT CORP,19.15000,79122108,0.029017,8895573,0.039941
10107,20081203,MICROSOFT CORP,19.87000,81070909,0.037598,8895573,0.025836
10107,20081204,MICROSOFT CORP,19.11000,78726402,-0.038249,8895573,-0.029308
10107,20081205,MICROSOFT CORP,19.87000,91777329,0.039770,8895573,0.036499
10107,20081208,MICROSOFT CORP,21.01000,108253069,0.057373,8895573,0.038387
10107,20081209,MICROSOFT CORP,20.60000,80504085,-0.019515,8895573,-0.023118
10107,20081210,MICROSOFT CORP,20.61000,61551499,0.000485,8895573,0.011894
10107,20081211,MICROSOFT CORP,19.45000,83624673,-0.056283,8895573,-0.028524
10107,20081212,MICROSOFT CORP,19.36000,78118275,-0.004627,8895573,0.007028
10107,20081215,MICROSOFT CORP,19.04000,59937659,-0.016529,8895573,-0.012686
10107,20081216,MICROSOFT CORP,20.11000,92407165,0.056197,8895573,0.051360
10107,20081217,MICROSOFT CORP,19.66000,76891953,-0.022377,8895573,-0.009593
10107,20081218,MICROSOFT CORP,19.30000,80765009,-0.018311,8895573,-0.021163
10107,20081219,MICROSOFT CORP,19.12000,115757088,-0.009326,8895573,0.002937
10107,20081222,MICROSOFT CORP,19.18000,58732344,0.003138,8895573,-0.018302
10107,20081223,MICROSOFT CORP,19.28000,47778031,0.005214,8895573,-0.009717
10107,20081224,MICROSOFT CORP,19.17000,16974090,-0.005705,8895573,0.005781
10107,20081226,MICROSOFT CORP,19.13000,23199001,-0.002087,8895573,0.005356
10107,20081229,MICROSOFT CORP,18.96000,59179913,-0.008887,8895573,-0.003873
10107,20081230,MICROSOFT CORP,19.34000,43394660,0.020042,8895573,0.024407
10107,20081231,MICROSOFT CORP,19.44000,46600185,0.005171,8889000,0.014158
10107,20090102,MICROSOFT CORP,20.33000,50433106,0.045782,8889000,0.031608
10107,20090105,MICROSOFT CORP,20.52000,60694932,0.009346,8889000,-0.004668
10107,20090106,MICROSOFT CORP,20.76000,58407236,0.011696,8889000,0.007817
10107,20090107,MICROSOFT CORP,19.51000,73106725,-0.060212,8889000,-0.030010
10107,20090108,MICROSOFT CORP,20.12000,70070671,0.031266,8889000,0.003397
10107,20090109,MICROSOFT CORP,19.52000,50149407,-0.029821,8889000,-0.021303
10107,20090112,MICROSOFT CORP,19.47000,52433135,-0.002562,8889000,-0.022564
10107,20090113,MICROSOFT CORP,19.82000,66154548,0.017976,8889000,0.001758
10107,20090114,MICROSOFT CORP,19.09000,80618586,-0.036831,8889000,-0.033460
10107,20090115,MICROSOFT CORP,19.24000,86714215,0.007857,8889000,0.001329
10107,20090116,MICROSOFT CORP,19.71000,80021987,0.024428,8889000,0.007562
10107,20090120,MICROSOFT CORP,18.48000,90301641,-0.062405,8890563,-0.052816
10107,20090121,MICROSOFT CORP,19.38000,68757549,0.048701,8890563,0.043491
10107,20090122,MICROSOFT CORP,17.11000,223075533,-0.117131,8890563,-0.015162
10107,20090123,MICROSOFT CORP,17.20000,117553395,0.005260,8890563,0.005378
10107,20090126,MICROSOFT CORP,17.63000,94288815,0.025000,8890563,0.005553
10107,20090127,MICROSOFT CORP,17.66000,62009403,0.001702,8890563,0.010926
10107,20090128,MICROSOFT CORP,18.04000,64983335,0.021518,8890563,0.033558
10107,20090129,MICROSOFT CORP,17.59000,49435396,-0.024945,8890563,-0.033120
10107,20090130,MICROSOFT CORP,17.10000,62686872,-0.027857,8890563,-0.022789
10107,20090202,MICROSOFT CORP,17.83000,89173216,0.042690,8890563,-0.000533
10107,20090203,MICROSOFT CORP,18.50000,87147093,0.037577,8890563,0.015834
10107,20090204,MICROSOFT CORP,18.63000,75959655,0.007027,8890563,-0.007489
10107,20090205,MICROSOFT CORP,19.04000,75618116,0.022008,8890563,0.016366
10107,20090206,MICROSOFT CORP,19.66000,87141414,0.032563,8890563,0.026896
10107,20090209,MICROSOFT CORP,19.44000,52421163,-0.011190,8890563,0.001485
10107,20090210,MICROSOFT CORP,18.80000,84429757,-0.032922,8890563,-0.049121
10107,20090211,MICROSOFT CORP,19.21000,58970467,0.021809,8890563,0.007955
10107,20090212,MICROSOFT CORP,19.26000,75857087,0.002603,8890563,0.001739
10107,20090213,MICROSOFT CORP,19.09000,47756652,-0.008827,8890563,-0.009998
10107,20090217,MICROSOFT CORP,18.09000,76385286,-0.045574,8890563,-0.045559
10107,20090218,MICROSOFT CORP,18.12000,55252306,0.001658,8890563,-0.000950
10107,20090219,MICROSOFT CORP,17.91000,49437619,-0.011589,8890563,-0.012024
10107,20090220,MICROSOFT CORP,18.00000,69842909,0.005025,8890563,-0.011413
10107,20090223,MICROSOFT CORP,17.21000,71145450,-0.043889,8890563,-0.034699
10107,20090224,MICROSOFT CORP,17.17000,123099462,-0.002324,8890563,0.040103
10107,20090225,MICROSOFT CORP,16.96000,106069684,-0.012231,8890563,-0.010658
10107,20090226,MICROSOFT CORP,16.42000,83566209,-0.031840,8890563,-0.015780
10107,20090227,MICROSOFT CORP,16.15000,93820115,-0.016443,8890563,-0.023564
10107,20090302,MICROSOFT CORP,15.79000,80961422,-0.022291,8890563,-0.046620
10107,20090303,MICROSOFT CORP,15.88000,80868725,0.005700,8890563,-0.006407
10107,20090304,MICROSOFT CORP,16.12000,70684512,0.015113,8890563,0.023753
10107,20090305,MICROSOFT CORP,15.27000,90027031,-0.052730,8890563,-0.042532
10107,20090306,MICROSOFT CORP,15.28000,93226731,0.000655,8890563,0.001216
10107,20090309,MICROSOFT CORP,15.15000,66846323,-0.008508,8890563,-0.010024
10107,20090310,MICROSOFT CORP,16.48000,95488139,0.087789,8890563,0.063663
10107,20090311,MICROSOFT CORP,17.11000,84857244,0.038228,8890563,0.002446
10107,20090312,MICROSOFT CORP,17.01000,96005763,-0.005845,8890563,0.040729
10107,20090313,MICROSOFT CORP,16.65000,83281023,-0.021164,8890563,0.007739
10107,20090316,MICROSOFT CORP,16.25000,67259054,-0.024024,8890563,-0.003516
10107,20090317,MICROSOFT CORP,16.90000,62938503,0.040000,8890563,0.032140
10107,20090318,MICROSOFT CORP,16.96000,71021167,0.003550,8890563,0.020858
10107,20090319,MICROSOFT CORP,17.14000,59212042,0.010613,8890563,-0.012979
10107,20090320,MICROSOFT CORP,17.06000,81978055,-0.004667,8890563,-0.019769
10107,20090323,MICROSOFT CORP,18.33000,71884311,0.074443,8890563,0.070758
10107,20090324,MICROSOFT CORP,17.93000,50943652,-0.021822,8890563,-0.020415
10107,20090325,MICROSOFT CORP,17.88000,74282403,-0.002789,8890563,0.009626
10107,20090326,MICROSOFT CORP,18.83000,64077576,0.053132,8890563,0.023320
10107,20090327,MICROSOFT CORP,18.13000,47911869,-0.037175,8890563,-0.020316
10107,20090330,MICROSOFT CORP,17.48000,49913184,-0.035852,8890563,-0.034819
10107,20090331,MICROSOFT CORP,18.37000,92738417,0.050915,8898000,0.013130
10107,20090401,MICROSOFT CORP,19.31000,96778318,0.051170,8898000,0.016557
10107,20090402,MICROSOFT CORP,19.29000,99507016,-0.001036,8898000,0.028727
10107,20090403,MICROSOFT CORP,18.75000,82127350,-0.027994,8898000,0.009732
10107,20090406,MICROSOFT CORP,18.76000,47938400,0.000533,8898000,-0.008332
10107,20090407,MICROSOFT CORP,18.76000,66093673,0.000000,8898000,-0.023855
10107,20090408,MICROSOFT CORP,19.19000,56702928,0.022921,8898000,0.011783
10107,20090409,MICROSOFT CORP,19.67000,56155347,0.025013,8898000,0.038053
10107,20090413,MICROSOFT CORP,19.59000,44975474,-0.004067,8898000,0.002533
10107,20090414,MICROSOFT CORP,19.35000,64140330,-0.012251,8898000,-0.020065
10107,20090415,MICROSOFT CORP,18.83000,73040147,-0.026873,8898000,0.012549
10107,20090416,MICROSOFT CORP,19.76000,68235053,0.049389,8898000,0.015539
10107,20090417,MICROSOFT CORP,19.20000,61692003,-0.028340,8898000,0.004969
10107,20090420,MICROSOFT CORP,18.61000,63204744,-0.030729,8899720,-0.042790
10107,20090421,MICROSOFT CORP,18.97000,61352507,0.019344,8899720,0.021252
10107,20090422,MICROSOFT CORP,18.78000,59725637,-0.010016,8899720,-0.007682
10107,20090423,MICROSOFT CORP,18.92000,86558789,0.007455,8899720,0.009922
10107,20090424,MICROSOFT CORP,20.91000,168987574,0.105180,8899720,0.016797
10107,20090427,MICROSOFT CORP,20.40000,68577201,-0.024390,8899720,-0.010067
10107,20090428,MICROSOFT CORP,19.93000,77011476,-0.023039,8899720,-0.002740
10107,20090429,MICROSOFT CORP,20.25000,79701974,0.016056,8899720,0.021610
10107,20090430,MICROSOFT CORP,20.26000,87809063,0.000494,8899720,-0.000950
10107,20090501,MICROSOFT CORP,20.24000,63493601,-0.000987,8899720,0.005396
10107,20090504,MICROSOFT CORP,20.19000,54588980,-0.002470,8899720,0.033868
10107,20090505,MICROSOFT CORP,19.79000,67503284,-0.019812,8899720,-0.003792
10107,20090506,MICROSOFT CORP,19.79000,59945623,0.000000,8899720,0.017404
10107,20090507,MICROSOFT CORP,19.32000,69083954,-0.023749,8899720,-0.013202
10107,20090508,MICROSOFT CORP,19.42000,67942118,0.005176,8899720,0.024069
10107,20090511,MICROSOFT CORP,19.32000,64635299,-0.005149,8899720,-0.021512
10107,20090512,MICROSOFT CORP,19.89000,72332283,0.029503,8899720,-0.000979
10107,20090513,MICROSOFT CORP,19.75000,49629198,-0.007039,8899720,-0.026895
10107,20090514,MICROSOFT CORP,20.06000,54798720,0.015696,8899720,0.010352
10107,20090515,MICROSOFT CORP,20.22000,61567072,0.007976,8899720,-0.011410
10107,20090518,MICROSOFT CORP,20.60000,46260420,0.018793,8899720,0.030389
10107,20090519,MICROSOFT CORP,20.31000,51573276,-0.007767,8899720,-0.001737
